1.4955e+11,0.080248,0.51053,-0.64971,-0.3585,-0.47256,-0.053306,0.06994,-0.48864,-0.86968,-0.006418,-0.009252,-0.022734,3.3521,-3.7976,-41.557
1.4955e+11,0.075627,0.50756,-0.64925,-0.35577,-0.3661,0.00095,0.06603,-0.48604,-0.87144,-0.012579,-0.025812,0.000846,3.3521,-3.7976,-41.557
1.4955e+11,0.072441,0.50443,-0.64861,-0.29859,-0.26218,0.04036,0.063363,-0.48331,-0.87315,-0.015481,-0.035379,0.021421,2.7506,-3.275,-41.713
1.4955e+11,0.070114,0.50209,-0.64792,-0.21579,-0.18081,0.041427,0.06141,-0.48126,-0.87442,-0.02691,-0.028566,0.026859,2.7506,-3.275,-41.713
1.4955e+11,0.068555,0.50063,-0.64754,-0.12665,-0.12398,0.015864,0.060095,-0.47998,-0.87522,-0.030905,-0.008213,0.02494,2.7507,-3.35,-41.712
1.4955e+11,0.066112,0.49997,-0.64681,-0.037643,-0.082111,-0.008605,0.057978,-0.4794,-0.87568,-0.027582,0.011225,0.017268,2.7507,-3.35,-41.712
1.4955e+11,0.065544,0.50017,-0.64697,0.039375,-0.059298,-0.011714,0.057474,-0.47958,-0.87562,-0.022303,0.016383,0.011891,2.6,-2.976,-41.565
1.4955e+11,0.065038,0.50098,-0.64705,0.091627,-0.053351,0.00331,0.057005,-0.48028,-0.87526,-0.018019,0.007931,0.016861,2.6,-2.976,-41.565
1.4955e+11,0.064405,0.50209,-0.64695,0.11602,-0.061029,0.020444,0.056417,-0.48126,-0.87476,-0.014959,-0.003083,0.015507,2.7506,-3.275,-41.713
1.4955e+11,0.063108,0.50399,-0.64641,0.11271,-0.066363,0.037527,0.055224,-0.48292,-0.87392,-0.009448,-0.009217,0.012438,2.7506,-3.275,-41.713
1.4955e+11,0.062262,0.50491,-0.64594,0.078563,-0.059701,0.049198,0.054458,-0.48373,-0.87352,-0.004531,-0.011997,0.01761,2.7509,-3.3501,-41.637
1.4955e+11,0.061483,0.50535,-0.64536,0.025309,-0.045414,0.05335,0.053764,-0.48411,-0.87335,-0.006507,-0.013753,0.025468,2.7509,-3.3501,-41.637
1.4955e+11,0.060848,0.50511,-0.64476,-0.042826,-0.028865,0.050001,0.053216,-0.4839,-0.8735,-0.010339,-0.017454,0.032575,2.5261,-3.501,-41.711
1.4955e+11,0.059897,0.50574,-0.64395,-0.1046,-0.021973,0.046681,0.052368,-0.48446,-0.87325,-0.009338,-0.018887,0.033617,2.5261,-3.501,-41.711
1.4955e+11,0.05936,0.50431,-0.64338,-0.15583,-0.030067,0.038067,0.051939,-0.4832,-0.87397,-0.009779,-0.019056,0.03191,2.4514,-3.5765,-41.636
1.4955e+11,0.058658,0.50256,-0.64289,-0.18053,-0.054365,0.031663,0.051375,-0.48167,-0.87484,-0.007842,-0.018785,0.026822,2.4514,-3.5765,-41.636
1.4955e+11,0.057629,0.5008,-0.64253,-0.17545,-0.093821,0.018932,0.050524,-0.48012,-0.87575,-0.000689,-0.01359,0.01611,2.3007,-3.2772,-41.639
1.4955e+11,0.056579,0.49956,-0.64236,-0.15109,-0.12065,0.013684,0.049638,-0.47904,-0.87639,0.005233,-0.008216,0.004805,2.3007,-3.2772,-41.639
1.4955e+11,0.055128,0.49831,-0.64218,-0.11813,-0.13903,0.007369,0.048399,-0.47794,-0.87706,0.009905,-0.001368,-0.000552,2.449,-2.751,-41.867
1.4955e+11,0.054149,0.49714,-0.64222,-0.095739,-0.13707,0.01274,0.047571,-0.47692,-0.87766,0.011267,0.002535,-0.000162,2.449,-2.751,-41.867
1.4955e+11,0.053272,0.49613,-0.64214,-0.078483,-0.10738,0.022322,0.046827,-0.47603,-0.87818,0.010027,0.002303,-0.003485,2.2993,-2.8269,-41.792
1.4955e+11,0.052385,0.4954,-0.64179,-0.063251,-0.064885,0.030813,0.046066,-0.47539,-0.87857,0.002243,-0.000291,-0.003739,2.2993,-2.8269,-41.792
1.4955e+11,0.051647,0.49484,-0.64127,-0.059653,-0.015904,0.029666,0.045432,-0.47489,-0.87887,-0.00611,0.001376,0.004179,2.1495,-2.9025,-41.792
1.4955e+11,0.050978,0.49407,-0.64069,-0.06899,0.011871,0.019996,0.044862,-0.47422,-0.87926,-0.013521,0.005697,0.005622,2.1495,-2.9025,-41.792
1.4955e+11,0.050355,0.49305,-0.6402,-0.07323,0.009766,0.009322,0.044339,-0.47331,-0.87978,-0.015256,0.008319,-0.001128,2.2254,-3.4266,-42.088
1.4955e+11,0.0498,0.49189,-0.63982,-0.067926,0.004383,0.004005,0.043878,-0.47229,-0.88035,-0.013437,0.009275,-0.008885,2.2254,-3.4266,-42.088
1.4955e+11,0.049263,0.49083,-0.63954,-0.054145,-0.006398,0.001915,0.04343,-0.47136,-0.88087,-0.011371,0.009075,-0.010957,2.0747,-3.0526,-41.941
1.4955e+11,0.048645,0.49017,-0.63935,-0.033995,-0.024685,-0.004421,0.0429,-0.47078,-0.88121,-0.010155,0.003403,-0.00954,2.0747,-3.0526,-41.941
1.4955e+11,0.048303,0.49003,-0.63946,-0.009556,-0.041928,-0.01182,0.042603,-0.47065,-0.88129,-0.008514,-9e-06,-0.012568,1.9997,-3.0529,-41.941
1.4955e+11,0.047892,0.49006,-0.63965,0.007463,-0.051653,-0.017111,0.042239,-0.47068,-0.8813,-0.00545,-0.001814,-0.012321,1.9997,-3.0529,-41.941
1.4955e+11,0.047486,0.49019,-0.63986,0.016012,-0.050657,-0.018165,0.041878,-0.47079,-0.88125,-0.006569,-0.003022,-0.008659,2.1495,-2.9025,-41.792
1.4955e+11,0.046677,0.49033,-0.6399,0.009688,-0.04422,-0.023523,0.041163,-0.47092,-0.88122,-0.011545,-0.003632,-0.006127,2.1495,-2.9025,-41.792
1.4955e+11,0.045749,0.49035,-0.63987,-0.005192,-0.037724,-0.024626,0.040344,-0.47094,-0.88124,-0.017258,-0.003765,-0.004513,1.85,-3.2783,-42.09
1.4955e+11,0.044854,0.49014,-0.63979,-0.015801,-0.029135,-0.023591,0.03956,-0.47075,-0.88138,-0.018854,0.002255,-0.001019,1.85,-3.2783,-42.09
1.4955e+11,0.043882,0.48985,-0.63969,-0.020037,-0.028056,-0.028935,0.038709,-0.4705,-0.88155,-0.023648,0.005316,0.003974,1.8493,-2.9036,-41.943
1.4955e+11,0.042922,0.48938,-0.63967,-0.026543,-0.040811,-0.029988,0.037872,-0.47008,-0.88181,-0.020935,0.011358,0.006459,1.8493,-2.9036,-41.943
1.4955e+11,0.041796,0.48895,-0.63957,-0.034168,-0.054632,-0.021436,0.036888,-0.4697,-0.88205,-0.020851,0.005316,0.003926,1.7739,-2.7539,-41.944
1.4955e+11,0.040709,0.48865,-0.63947,-0.024793,-0.072855,-0.005375,0.035935,-0.46944,-0.88223,-0.011933,-0.000198,-0.001722,1.7739,-2.7539,-41.944
