1.4955e+11,55308,-1.129,1.6538,1.2116,-0.23916,-0.062392,-0.0014843,0.96897
1.4955e+11,55309,-1.1287,1.6534,1.2115,-0.23722,-0.060795,-0.0015417,0.96955
1.4955e+11,55310,-1.1285,1.653,1.2114,-0.23632,-0.058861,-0.0017381,0.96989
1.4955e+11,55311,-1.1283,1.6525,1.2114,-0.23594,-0.057485,-0.0015717,0.97006
1.4955e+11,55312,-1.1281,1.6521,1.2115,-0.23546,-0.056604,-0.0015751,0.97023
1.4955e+11,55313,-1.1279,1.6517,1.2115,-0.23588,-0.056326,-0.0020966,0.97015
1.4955e+11,55314,-1.1278,1.6513,1.2115,-0.23595,-0.056334,-0.0020927,0.97013
1.4955e+11,55315,-1.1276,1.651,1.2116,-0.23645,-0.056125,-0.0020381,0.97002
1.4955e+11,55316,-1.1274,1.6506,1.2117,-0.23756,-0.05598,-0.002016,0.96976
1.4955e+11,55317,-1.1272,1.6503,1.2118,-0.2383,-0.055945,-0.0018598,0.96958
1.4955e+11,55318,-1.127,1.65,1.2118,-0.2382,-0.055306,-0.0019661,0.96964
1.4955e+11,55319,-1.1268,1.6496,1.2118,-0.23868,-0.055097,-0.0016622,0.96953
1.4955e+11,55320,-1.1266,1.6491,1.2119,-0.23814,-0.054511,-0.0012381,0.9697
1.4955e+11,55321,-1.1264,1.6486,1.2118,-0.2371,-0.054313,-0.00098855,0.96997
1.4955e+11,55322,-1.1262,1.648,1.2116,-0.2369,-0.054281,-0.00089868,0.97002
1.4955e+11,55323,-1.1259,1.6475,1.2115,-0.23655,-0.054579,-0.00084536,0.97009
1.4955e+11,55324,-1.1256,1.647,1.2114,-0.2365,-0.054192,-0.00078982,0.97012
1.4955e+11,55325,-1.1254,1.6466,1.2113,-0.23576,-0.053392,-0.00071538,0.97034
1.4955e+11,55326,-1.1252,1.6461,1.2112,-0.23464,-0.052587,-0.00089201,0.97066
1.4955e+11,55327,-1.1249,1.6455,1.2112,-0.2344,-0.051413,-0.00096636,0.97078
1.4955e+11,55328,-1.1246,1.645,1.2111,-0.23396,-0.050547,-0.00094,0.97093
1.4955e+11,55329,-1.1243,1.6446,1.2109,-0.23348,-0.050201,-0.0008077,0.97106
1.4955e+11,55330,-1.124,1.6442,1.2108,-0.23312,-0.049878,-0.00070955,0.97117
1.4955e+11,55331,-1.1238,1.6439,1.2108,-0.23244,-0.049377,-0.000229,0.97136
1.4955e+11,55332,-1.1236,1.6436,1.2108,-0.23233,-0.049253,-5.01e-05,0.97139
1.4955e+11,55333,-1.1234,1.6433,1.2107,-0.23164,-0.04926,0.00016732,0.97155
1.4955e+11,55334,-1.1232,1.643,1.2107,-0.23133,-0.049386,0.00024416,0.97162
1.4955e+11,55335,-1.123,1.6426,1.2107,-0.23099,-0.048937,-1.42e-05,0.97172
1.4955e+11,55336,-1.1227,1.6422,1.2108,-0.23113,-0.049296,-0.000225,0.97167
1.4955e+11,55337,-1.1225,1.642,1.2109,-0.23189,-0.049514,-0.00025682,0.97148
1.4955e+11,55338,-1.1223,1.6417,1.211,-0.23269,-0.049768,-0.00054303,0.97128
1.4955e+11,55339,-1.1221,1.6415,1.2111,-0.23313,-0.049827,-0.00076283,0.97117
1.4955e+11,55340,-1.122,1.6412,1.2112,-0.2334,-0.049621,-0.00092967,0.97111
1.4955e+11,55341,-1.1218,1.641,1.2112,-0.23355,-0.049272,-0.0010146,0.97109
1.4955e+11,55342,-1.1218,1.6407,1.2113,-0.23313,-0.048308,-0.00075333,0.97124
1.4955e+11,55343,-1.1217,1.6405,1.2113,-0.23306,-0.048436,-0.0011659,0.97125
1.4955e+11,55344,-1.1216,1.6402,1.2113,-0.23284,-0.048256,-0.0016475,0.97132
1.4955e+11,55345,-1.1215,1.64,1.2113,-0.23268,-0.047772,-0.0017142,0.97138
1.4955e+11,55346,-1.1214,1.6397,1.2113,-0.23256,-0.047679,-0.0018508,0.97141
1.4955e+11,55347,-1.1212,1.6395,1.2113,-0.23217,-0.047523,-0.0017989,0.97151
1.4955e+11,55348,-1.1211,1.6393,1.2114,-0.23188,-0.04744,-0.0015778,0.97158
1.4955e+11,55349,-1.1211,1.6391,1.2115,-0.2315,-0.046866,-0.0011927,0.9717
1.4955e+11,55350,-1.1211,1.639,1.2116,-0.23155,-0.046537,-0.00078062,0.97171
1.4955e+11,55351,-1.1211,1.6388,1.2117,-0.23167,-0.046114,-0.00074551,0.9717
1.4955e+11,55352,-1.121,1.6386,1.2117,-0.23157,-0.045712,-0.00073363,0.97174
1.4955e+11,55353,-1.1211,1.6384,1.2118,-0.23159,-0.045265,-0.00061403,0.97176
