1.50E+11,-2.9715,1.4962,-0.38268,0.024244,-0.051874,-0.007058,-0.012619,-0.99722,0.073464,-0.004624,0.000346,-0.002648,5.5902,-33.607,14.514
1.50E+11,-2.9724,1.496,-0.38231,0.014611,-0.054993,-0.006,-0.012576,-0.99721,0.073616,-0.003659,-0.002716,-0.001854,5.5151,-33.607,14.438
1.50E+11,-2.973,1.496,-0.38218,0.008214,-0.052811,-0.003879,-0.012528,-0.99721,0.073624,-0.002136,-0.004898,-0.004945,5.5151,-33.607,14.438
1.50E+11,-2.9736,1.4961,-0.38212,0.01036,-0.052825,-0.007076,-0.012475,-0.99721,0.07357,-0.002768,-0.004878,-0.008583,5.7402,-33.606,14.514
1.50E+11,-2.9747,1.4961,-0.38149,0.011474,-0.048568,-0.010282,-0.012389,-0.99721,0.073563,-0.002626,-0.005701,-0.00676,5.7402,-33.606,14.514
1.50E+11,-2.9767,1.4961,-0.38005,0.022147,-0.049718,-0.013462,-0.012256,-0.99721,0.073641,-0.002118,-0.007368,-0.006701,5.7401,-33.606,14.439
1.50E+11,-2.9785,1.4959,-0.37867,0.029597,-0.049782,-0.010246,-0.012142,-0.9972,0.073805,-0.002216,-0.004541,-0.006636,5.7401,-33.606,14.439
1.50E+11,-2.9797,1.4956,-0.37801,0.034931,-0.047698,-0.007035,-0.012106,-0.99718,0.07411,-0.004359,0.001052,-0.002668,5.8141,-33.156,14.511
1.50E+11,-2.9807,1.4953,-0.37745,0.031781,-0.041278,-0.00705,-0.01208,-0.99715,0.074411,-0.00472,0.003105,-0.002374,5.8141,-33.156,14.511
1.50E+11,-2.9814,1.4951,-0.37717,0.024295,-0.043347,-0.007057,-0.012061,-0.99714,0.074625,-0.004861,-0.000725,-0.003412,5.5155,-33.682,14.589
1.50E+11,-2.9816,1.495,-0.37737,0.017906,-0.0401,-0.004936,-0.012063,-0.99713,0.074729,-0.005103,-0.003312,-0.005119,5.5155,-33.682,14.589
1.50E+11,-2.9821,1.4949,-0.37721,0.018993,-0.037976,-0.006003,-0.012037,-0.99712,0.074828,-0.004,-0.001488,-0.004958,5.5151,-33.457,14.662
1.50E+11,-2.9835,1.4947,-0.37611,0.027569,-0.034846,-0.009195,-0.011959,-0.99711,0.075035,-0.001805,0.000802,-0.002937,5.5151,-33.457,14.662
1.50E+11,-2.9861,1.4945,-0.37383,0.03509,-0.030641,-0.013458,-0.011802,-0.99709,0.075309,6.80E-05,5.00E-06,-0.004676,5.6651,-33.606,14.439
1.50E+11,-2.989,1.4943,-0.37122,0.034026,-0.030631,-0.014528,-0.01162,-0.99707,0.075576,0.00068,-0.001112,-0.005584,5.6651,-33.606,14.439
1.50E+11,-2.9914,1.494,-0.3691,0.029753,-0.028469,-0.01027,-0.01147,-0.99706,0.075814,0.000728,-0.001922,-0.004708,5.5148,-33.382,14.587
1.50E+11,-2.9932,1.4938,-0.36762,0.024382,-0.029496,-0.004941,-0.011365,-0.99704,0.076026,0.001554,-0.001921,-0.002432,5.5148,-33.382,14.587
1.50E+11,-2.994,1.4937,-0.3671,0.016863,-0.0337,-0.001744,-0.011322,-0.99703,0.076173,0,-0.003977,-0.001909,5.6651,-33.457,14.663
1.50E+11,-2.9946,1.4937,-0.36688,0.013688,-0.03154,-0.003888,-0.011287,-0.99703,0.076213,-0.001073,-0.006009,-0.00619,5.6651,-33.457,14.663
1.50E+11,-2.9952,1.4937,-0.36649,0.011601,-0.027256,-0.0071,-0.011238,-0.99703,0.076231,-0.002067,-0.008512,-0.005659,5.8153,-33.606,14.589
1.50E+11,-2.9961,1.4936,-0.3658,0.014829,-0.023022,-0.006033,-0.011181,-0.99702,0.076327,-0.002034,-0.010228,-0.00223,5.8153,-33.606,14.589
1.50E+11,-2.9968,1.4934,-0.36535,0.021243,-0.018816,-0.001759,-0.011156,-0.99701,0.076503,-0.001509,-0.00844,-0.000545,5.5155,-33.682,14.589
1.50E+11,-2.9968,1.4932,-0.36549,0.027586,-0.022072,0.004663,-0.011188,-0.99699,0.07675,-0.000684,-0.004996,-0.001051,5.5155,-33.682,14.589
1.50E+11,-2.9962,1.4929,-0.36641,0.036023,-0.029608,0.012163,-0.01128,-0.99696,0.077039,-0.000103,-0.001495,-0.003583,5.4403,-33.533,14.663
1.50E+11,-2.9951,1.4925,-0.36779,0.039197,-0.030703,0.015372,-0.01141,-0.99694,0.077353,0.000103,0.002706,-0.004325,5.4403,-33.533,14.663
1.50E+11,-2.9943,1.4922,-0.36904,0.03058,-0.038096,0.019639,-0.011521,-0.99692,0.077635,0.002884,0.004804,-0.003523,5.5892,-33.082,14.735
1.50E+11,-2.994,1.4921,-0.36977,0.010276,-0.043254,0.017475,-0.011559,-0.99691,0.077733,0.007043,0.003819,-0.00443,5.5892,-33.082,14.735
1.50E+11,-2.995,1.4923,-0.3692,-0.003531,-0.042063,0.005703,-0.011454,-0.99692,0.077567,0.009013,0.000309,-0.009742,5.4392,-33.158,14.585
1.50E+11,-2.9976,1.4926,-0.36702,-0.005635,-0.043102,-0.002843,-0.011212,-0.99694,0.077319,0.011334,-0.005391,-0.010424,5.4392,-33.158,14.585
1.50E+11,-3.0008,1.4927,-0.36426,0.008184,-0.051736,-0.007078,-0.010943,-0.99695,0.077234,0.009478,-0.013301,-0.006677,5.2898,-33.383,14.586
1.50E+11,-3.0031,1.4926,-0.36258,0.028402,-0.056168,-0.003835,-0.010793,-0.99694,0.077417,0.002828,-0.014977,-0.002497,5.2898,-33.383,14.586
1.50E+11,-3.0046,1.4921,-0.36161,0.046495,-0.057391,0.00367,-0.010741,-0.9969,0.07791,0.001036,-0.002685,0.003557,5.4399,-33.383,14.661
1.50E+11,-3.0062,1.4914,-0.36069,0.061363,-0.064975,0.005842,-0.010712,-0.99685,0.078609,0.002563,0.012519,0.004276,5.4399,-33.383,14.661
1.50E+11,-3.0077,1.4906,-0.35971,0.06462,-0.059672,0.003703,-0.010689,-0.99679,0.079383,0.001198,0.022864,0.005136,5.6648,-33.307,14.736
1.50E+11,-3.0092,1.4899,-0.35882,0.060449,-0.050044,0.000477,-0.010673,-0.99673,0.080127,-0.00103,0.024148,0.00459,5.6648,-33.307,14.736
1.50E+11,-3.0107,1.4892,-0.35772,0.056258,-0.041483,-0.000613,-0.010641,-0.99667,0.080826,-4.00E-05,0.014814,0.00589,5.4402,-33.458,14.737
1.50E+11,-3.0122,1.4885,-0.3566,0.057337,-0.040427,-0.000613,-0.010607,-0.99662,0.081527,-0.000318,0.004839,0.006623,5.4402,-33.458,14.737
1.50E+11,-3.0138,1.4878,-0.35542,0.057316,-0.044687,-0.00274,-0.010559,-0.99656,0.0822,-0.000687,-0.00254,0.004973,5.515,-33.383,14.737
1.50E+11,-3.0149,1.4873,-0.35478,0.045608,-0.042457,-0.004898,-0.010533,-0.99652,0.082705,-0.002696,-0.007601,0.000929,5.515,-33.383,14.737
1.50E+11,-3.0157,1.487,-0.35438,0.033917,-0.038096,-0.007058,-0.010513,-0.99649,0.083072,-0.004791,-0.011996,0.000546,5.5901,-33.382,14.812
