1.50E+11,-2.3224,1.3558,1.3933,-0.00326,-0.01982,0.011826,-0.15584,-0.97698,0.14565,0.006445,0.002787,0.003506,-18.864,-34.119,14.406
1.50E+11,-2.3224,1.3558,1.3931,-0.006431,-0.015533,0.012878,-0.15586,-0.97698,0.14568,0.005103,-0.002285,0.003539,-19.014,-34.12,14.181
1.50E+11,-2.3224,1.3558,1.3929,-0.005394,-0.01874,0.013951,-0.15587,-0.97697,0.14569,0.004476,-0.008347,0.004029,-19.014,-34.12,14.181
1.50E+11,-2.3224,1.3558,1.3927,-0.007518,-0.017657,0.013943,-0.1559,-0.97697,0.14571,0.003401,-0.014015,0.005367,-18.864,-34.194,14.182
1.50E+11,-2.3223,1.3557,1.3924,-0.009675,-0.018709,0.017141,-0.15593,-0.97696,0.14571,0.003207,-0.016599,0.005613,-18.864,-34.194,14.182
1.50E+11,-2.3222,1.3557,1.392,-0.012861,-0.017617,0.016064,-0.15597,-0.97696,0.14569,0.003576,-0.014893,0.005873,-19.314,-34.271,14.181
1.50E+11,-2.3221,1.3557,1.3917,-0.00965,-0.016578,0.016066,-0.15598,-0.97696,0.14568,0.00611,-0.006273,0.004908,-19.314,-34.271,14.181
1.50E+11,-2.3221,1.3557,1.3916,-0.006462,-0.017672,0.017138,-0.156,-0.97695,0.14573,0.007656,0.00417,0.004405,-19.239,-34.271,14.106
1.50E+11,-2.3224,1.3556,1.3916,-0.001147,-0.020912,0.016083,-0.15601,-0.97694,0.1458,0.009235,0.012138,0.001875,-19.239,-34.271,14.106
1.50E+11,-2.3228,1.3555,1.3918,0.005244,-0.023095,0.015027,-0.156,-0.97692,0.14592,0.00918,0.014273,0.000257,-18.715,-34.043,14.181
1.50E+11,-2.3232,1.3555,1.392,0.008443,-0.025249,0.011832,-0.15599,-0.9769,0.14604,0.007006,0.009145,-0.001934,-18.715,-34.043,14.181
1.50E+11,-2.3237,1.3554,1.3921,0.011665,-0.023144,0.010765,-0.156,-0.97688,0.14617,0.00433,0.003982,-0.00223,-19.239,-34.046,14.33
1.50E+11,-2.3243,1.3552,1.3925,0.014858,-0.024236,0.010771,-0.15601,-0.97685,0.14635,0.004195,0.000276,0.000118,-19.239,-34.046,14.33
1.50E+11,-2.325,1.3551,1.393,0.013792,-0.024228,0.010767,-0.156,-0.97682,0.14656,0.005025,-0.002516,0.002545,-19.164,-34.271,14.406
1.50E+11,-2.3258,1.3549,1.3935,0.011654,-0.024211,0.011829,-0.15599,-0.97679,0.14678,0.005051,-0.002685,0.003412,-19.164,-34.271,14.406
1.50E+11,-2.3265,1.3548,1.394,0.013785,-0.025294,0.010765,-0.15598,-0.97676,0.147,0.004477,-0.000656,0.002541,-18.94,-33.894,14.254
