1.4974e+11,1.9071e+05,-1.299,1.8262,1.1454,-0.14718,-0.015346,-0.16897,0.97445
1.4974e+11,1.9071e+05,-1.299,1.8262,1.1453,-0.14714,-0.015437,-0.1687,0.9745
1.4974e+11,1.9071e+05,-1.299,1.8262,1.1451,-0.1473,-0.015752,-0.16833,0.97454
1.4974e+11,1.9071e+05,-1.2991,1.8263,1.1451,-0.14755,-0.015966,-0.16833,0.97449
1.4974e+11,1.9072e+05,-1.2991,1.8263,1.145,-0.14714,-0.015289,-0.16817,0.9746
1.4974e+11,1.9072e+05,-1.2991,1.8263,1.1448,-0.14711,-0.015008,-0.16816,0.9746
1.4974e+11,1.9072e+05,-1.2992,1.8262,1.1448,-0.14717,-0.014965,-0.16834,0.97456
1.4974e+11,1.9072e+05,-1.2993,1.8261,1.1446,-0.1468,-0.014937,-0.16845,0.9746
1.4974e+11,1.9072e+05,-1.2994,1.826,1.1444,-0.14622,-0.01485,-0.16845,0.97469
1.4974e+11,1.9072e+05,-1.2996,1.826,1.1443,-0.14621,-0.015727,-0.16884,0.97461
1.4974e+11,1.9072e+05,-1.2996,1.8259,1.144,-0.14568,-0.016065,-0.16875,0.9747
1.4974e+11,1.9072e+05,-1.2997,1.8259,1.1439,-0.14549,-0.016406,-0.16867,0.97474
1.4974e+11,1.9072e+05,-1.2998,1.8259,1.1438,-0.14568,-0.016539,-0.16852,0.97473
1.4974e+11,1.9072e+05,-1.2999,1.8259,1.1437,-0.14583,-0.016253,-0.16824,0.97476
1.4974e+11,1.9073e+05,-1.3,1.8259,1.1437,-0.14651,-0.015875,-0.16801,0.97471
1.4974e+11,1.9073e+05,-1.3002,1.8259,1.1437,-0.14724,-0.015841,-0.16809,0.97458
1.4974e+11,1.9073e+05,-1.3003,1.826,1.1437,-0.14806,-0.015556,-0.16804,0.97447
1.4974e+11,1.9073e+05,-1.3005,1.826,1.1437,-0.14823,-0.015397,-0.16813,0.97443
1.4974e+11,1.9073e+05,-1.3007,1.8259,1.1437,-0.14831,-0.015456,-0.16845,0.97437
1.4974e+11,1.9073e+05,-1.301,1.8258,1.1436,-0.14844,-0.016083,-0.16872,0.97429
1.4974e+11,1.9073e+05,-1.3013,1.8257,1.1435,-0.14821,-0.016941,-0.16909,0.97425
1.4974e+11,1.9073e+05,-1.3015,1.8256,1.1433,-0.14785,-0.017223,-0.169,0.97431
1.4974e+11,1.9073e+05,-1.3017,1.8255,1.1431,-0.14787,-0.017503,-0.1689,0.97432
1.4974e+11,1.9073e+05,-1.3019,1.8254,1.143,-0.14786,-0.017604,-0.16902,0.9743
1.4974e+11,1.9074e+05,-1.302,1.8252,1.1429,-0.14779,-0.016948,-0.16915,0.9743
1.4974e+11,1.9074e+05,-1.3022,1.8251,1.1428,-0.1477,-0.016046,-0.16909,0.97434
1.4974e+11,1.9074e+05,-1.3024,1.8249,1.1427,-0.14735,-0.0156,-0.16901,0.97441
1.4974e+11,1.9074e+05,-1.3027,1.8247,1.1426,-0.14708,-0.015412,-0.16921,0.97442
1.4974e+11,1.9074e+05,-1.3029,1.8244,1.1424,-0.14577,-0.014961,-0.16926,0.97462
1.4974e+11,1.9074e+05,-1.3032,1.8242,1.1423,-0.14546,-0.01535,-0.16956,0.97461
1.4974e+11,1.9074e+05,-1.3036,1.8241,1.1422,-0.14477,-0.01546,-0.16982,0.97466
1.4974e+11,1.9074e+05,-1.304,1.8239,1.142,-0.14483,-0.01583,-0.17033,0.97456
1.4974e+11,1.9074e+05,-1.3044,1.8237,1.1419,-0.14488,-0.015188,-0.17073,0.97449
